Subject,Catalog Number,Section,Class Number,Title,Units,Days,Time,Building,Room Number,Instructor,Missing Attributes
EXSS,747,1,7248,FACILITY & EVENT MGMT,3,TuTh,12:30 - 13:45,TBA,TBA,Staff,FALSE
EXSS,748,1,4528,LEGAL ISSUES COL SPORT,3,TuTh,11:00 - 12:15,Woollen Gym,304,"OSBORNE,BARBARA J",FALSE
EXSS,750,1,4298,SPORT ADMIN SEMINAR I,1,M,17:00 - 19:00,Woollen Gym,301,"WEIGHT,ERIANNE ALLEN",FALSE
EXSS,780,1,4300,PHYSIOLOGY OF EXERCISE,3,TBA,TBA,TBA,TBA,Staff,FALSE
EXSS,783,1,4299,ASMT PHYSIOL FUNCT,3,F,11:15 - 15:05,TBA,TBA,"HANSON,ERIK D",FALSE
EXSS,785,1,4365,SEMINAR EX PHYS,3,Tu,08:30 - 10:20,TBA,TBA,"RYAN,ERIC D",FALSE
EXSS,990,32,8289,RESEARCH IN EXSS,1,TBA,TBA,TBA,TBA,Staff,FALSE
EXSS,990,41,9684,RESEARCH IN EXSS,1,TBA,TBA,TBA,TBA,Staff,FALSE
EXSS,990,43,7327,RESEARCH IN EXSS,1,TBA,TBA,TBA,TBA,Staff,FALSE
EXSS,990,48,9134,RESEARCH IN EXSS,1,TBA,TBA,TBA,TBA,Staff,FALSE
EXSS,990,52,13170,RESEARCH IN EXSS,1,TBA,TBA,TBA,TBA,Staff,FALSE
EXSS,990,53,8301,RESEARCH IN EXSS,1,TBA,TBA,TBA,TBA,Staff,FALSE
EXSS,993,21,4374,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
EXSS,993,22,4375,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
EXSS,993,29,4401,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
EXSS,993,32,8531,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
EXSS,993,33,4402,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
EXSS,993,34,7592,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
EXSS,993,40,6264,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
EXSS,993,41,8671,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
EXSS,993,42,6705,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
EXSS,993,43,6706,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
EXSS,993,44,7593,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
EXSS,993,45,7297,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
EXSS,993,46,9685,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
EXSS,993,47,7303,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
EXSS,993,48,7540,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
EXSS,993,49,7541,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
EXSS,993,50,8044,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
EXSS,993,52,8287,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
EXSS,993,53,8288,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
EXSS,993,54,8692,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
EXSS,993,55,9691,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
EXSS,993,60,12634,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
EXSS,993,64,12636,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
PHYA,201,1,10281,ADAPTED PHYS ACTIVITY,1,MW,09:05 - 09:55,TBA,TBA,"BATTAGLINI,REBECCA L",FALSE
PHYA,216,1,13849,BEGINNING GOLF,1,TuTh,12:30 - 13:20,TBA,TBA,Staff,FALSE
PHYA,227,1,10014,SCUBA,1,TuTh,15:30 - 17:00,Woollen Gym,301,"MOORE,GREGORY B",FALSE
PHYA,227,2,10015,SCUBA,1,TuTh,17:00 - 18:30,Woollen Gym,301,"MOORE,GREGORY B",FALSE
PHYA,227,3,10630,SCUBA,1,TuTh,18:30 - 20:00,Woollen Gym,301,"MOORE,GREGORY B",FALSE
PHYA,228,1,13850,SELF-DEFENSE,1,TuTh,12:30 - 13:20,Woollen Gym,19,Staff,FALSE
PHYA,230,1,13848,BEGINNING SOCCER,1,MW,12:20 - 13:10,TBA,TBA,Staff,FALSE
PHYA,238,1,13851,TENNIS,1,TuTh,12:30 - 13:20,TBA,TBA,Staff,FALSE
PHYA,242,1,10013,WATER SAFETY INSTRUCTOR,1,MW,11:15 - 12:05,TBA,TBA,"Ayers,Catherine Rehm",FALSE
PHYA,245,1,11199,BRAZILIAN JIU JITSU,1,MW,11:15 - 12:05,TBA,TBA,"Yu,Sunny Shing-Yi",FALSE
PHYA,290,1,12488,SPECIAL TOPICS,1,TuTh,09:30 - 10:20,TBA,TBA,"Bates,Bradley James",FALSE
PHYA,341,1,13852,INTERMEDIATE VOLLEYBALL,1,TuTh,12:30 - 13:20,Fetzer Hall,110,Staff,FALSE
GEOG,50,1,14600,FYS MOUNTAIN ENVIRONMENT,3,TuTh,14:00 - 15:15,Carolina Hall,204,"RIVEROS-IREGUI,DIEGO",FALSE
GEOG,56,1,11844,FYS LOCAL/GLOBAL WORLD,3,MWF,10:10 - 11:00,Carolina Hall,204,"Matamoros Mercado,Ruth Herenia",FALSE
GEOG,110,1,2570,THE BLUE PLANET: EARTH SYSTEMS,3,TuTh,12:30 - 13:45,Carolina Hall,220,"RIVEROS-IREGUI,DIEGO",FALSE
GEOG,110,2,13649,THE BLUE PLANET: EARTH SYSTEMS,3,MWF,11:15 - 12:05,Wilson Hall,128,"Taillie,Paul",FALSE
GEOG,115,1,11762,MAPS,3,MWF,12:20 - 13:10,Wilson Hall,128,"Arce Nazario,Javier",FALSE
GEOG,115,2,14708,MAPS,3,TuTh,12:30 - 13:45,Wilson Hall,202,Staff,FALSE
GEOG,120,1,2507,WORLD REGIONAL GEOG,3,MWF,12:20 - 13:10,Davie Hall,112,Staff,FALSE
GEOG,120,2,10743,WORLD REGIONAL GEOG,3,TuTh,09:30 - 10:45,Carolina Hall,220,Staff,FALSE
GEOG,130,1,2569,DEVELOPMENT AND INEQUALITY,3,TuTh,11:00 - 12:15,Carolina Hall,220,"Gray,Clark L.",FALSE
GEOG,210,1,2508,GLOBAL ISSUES,3,F,10:10 - 11:00,"Global Education, FReoom: 1015 Days: MW Time: 10:10 - 11:00
INST 100 Instructor: JOHNSON,ERICA
Class Enrl Cap:30 Class Enrl Tot:1 Class Wait Cap:0 Class Wait Tot:0 Class Min Enrl:0
GR1
Combined Section ID: 0054(glbl/anth/geog/hist/poli 210.0) - GLBL 210(#3735), POLI 210(#3876), HIST 210(#3884)
A number of seats in this class are being reserved for each new student orientation registration period in July. A class that looks closed may have a number
of seats released during each new student orientation registration period that will be available for new students. All seats remaining will be available
when Connect Carolina opens for all Undergraduate students in August.
__________________________________________________________________ __________________________________________________________________________________________
GEOG 210 601 2511 GLOBAL ISSUES Recitation 3 A
(In Person On Campus Learners)
Bldg: Global Education, FReoom: 1009 Days: F Time: 10:10 - 11:00
INST 100 Instructor: Staff
Class Enrl Cap:3 Class Enrl Tot:0 Class Wait Cap:0 Class Wait Tot:0 Class Min Enrl:0
GR1
Combined Section ID: 0055(glbl/anth/geog/hist/poli 210.6) - GLBL 210(#3737), POLI 210(#3877), HIST 210(#3885)
______________________________________________________________________________________________________________ ______________________________________________
GEOG 210 602 2512 GLOBAL ISSUES Recitation 3 A
(In Person On Campus Learners)
Bldg: Fetzer Hall",104,"JOHNSON,ERICA",FALSE
GEOG,210,608,2518,GLOBAL ISSUES Recitation 3 A (In Person On Campus Learners),3,F,10:10 - 11:00,"Global Education, FReoom: 1009 Days: F Time: 12:20 - 13:10
INST 100 Instructor: Staff
Class Enrl Cap:3 Class Enrl Tot:0 Class Wait Cap:0 Class Wait Tot:0 Class Min Enrl:0
GR1
Combined Section ID: 0064(glbl/anth/geog/hist/poli 210.6) - GLBL 210(#6182), POLI 210(#6183), HIST 210(#6184)
______________________________________________________________________________________________________________ ______________________________________________
GEOG 210 609 13816 GLOBAL ISSUES Recitation 3 A
Bldg: Greenlaw Hall",302,Staff,FALSE
GEOG,215,1,2589,INTRO TO SPATIAL DATA SCIENCE,3,MWF,13:25 - 14:15,Howell Hall,115,Staff,FALSE
GEOG,215,2,14683,INTRO TO SPATIAL DATA SCIENCE,3,,,,,Staff,TRUE
GEOG,222,1,2602,HEALTH AND MEDICAL GEOGRAPHY,3,TuTh,17:00 - 18:15,Carolina Hall,220,"EMCH,MICHAEL EDWARD",FALSE
GEOG,225,1,13654,"SPACE, PLACE & DIFFERNCE",3,TuTh,15:30 - 16:45,Carolina Hall,204,Staff,FALSE
GEOG,228,1,11763,URBAN GEOGRAPHY,3,MWF,13:25 - 14:15,Dey Hall,305,"MARTIN,NINA UM",FALSE
GEOG,237,1,11764,NATURAL RESOURCES,3,MWF,09:05 - 09:55,Carolina Hall,220,"SONG,CONGHE",FALSE
GEOG,259,1,13656,SOCIETY/ENVIR IN LATIN AMER,3,MWF,12:20 - 13:10,Carolina Hall,220,"Matamoros Mercado,Ruth Herenia",FALSE
GEOG,295,1,2574,UNDERGRADUATE RESEARCH,3,TBA,TBA,TBA,TBA,Staff,FALSE
GEOG,295,2,2600,UNDERGRADUATE RESEARCH,3,TBA,TBA,TBA,TBA,Staff,FALSE
GEOG,296,16,2529,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"KONRAD,CHARLES E",FALSE
GEOG,296,18,2530,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"MOODY,AARON",FALSE
GEOG,296,23,11661,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"KIRSCH,SCOTT L",FALSE
GEOG,296,24,2531,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"SONG,CONGHE",FALSE
GEOG,296,26,2532,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"PICKLES,JOHN",FALSE
GEOG,296,28,2533,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"GOKARIKSEL,PERVIN B",FALSE
GEOG,296,29,2534,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"EMCH,MICHAEL EDWARD",FALSE
GEOG,296,31,2535,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"MARTIN,NINA UM",FALSE
GEOG,296,32,2536,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"VALDIVIA,GABRIELA L",FALSE
GEOG,296,33,2537,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"SMITH,SARA H",FALSE
GEOG,296,34,2538,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"WISE,ERIKA K",FALSE
GEOG,296,35,2539,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"Gray,Clark L.",FALSE
GEOG,296,36,2540,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"HAVICE,ELIZABETH RUTH",FALSE
GEOG,296,39,2541,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"LENTZ,CHRISTIAN",FALSE
GEOG,296,41,2542,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"OLSON,ELIZABETH ANN",FALSE
GEOG,296,42,2549,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"RIVEROS-IREGUI,DIEGO",FALSE
GEOG,296,43,2576,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"Arce Nazario,Javier",FALSE
GEOG,296,44,2584,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"Delamater,Paul Larry",FALSE
GEOG,296,47,2595,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"Rivers,Cherie Nicole",FALSE
GEOG,296,48,2596,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"Purifoy,Danielle",FALSE
GEOG,296,49,11662,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"Matamoros Mercado,Ruth Herenia",FALSE
GEOG,296,50,11658,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"Taillie,Paul",FALSE
GEOG,296,52,13334,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"Allred,Shorna",FALSE
GEOG,370,6,2501,INTRO TO GEOG INFO,3,MW,14:30 - 15:45,Carolina Hall,220,"Arce Nazario,Javier",FALSE
GEOG,370,7,2580,INTRO TO GEOG INFO,3,TuTh,15:30 - 16:45,Carolina Hall,220,Staff,FALSE
GEOG,370,8,13126,INTRO TO GEOG INFO,3,MW,16:40 - 17:55,Carolina Hall,220,Staff,FALSE
GEOG,391,1,2588,QUANTITA METHODS,3,TuTh,12:30 - 13:45,Carolina Hall,322,"MOODY,AARON",FALSE
GEOG,392,1,10746,RESEARCH METHODS IN GEOG,3,MWF,13:25 - 14:15,Carolina Hall,204,"LENTZ,CHRISTIAN",FALSE
GEOG,412,1,13657,SYNOPTIC METEOROLGY,3,TuTh,11:00 - 12:15,Carolina Hall,204,"KONRAD,CHARLES E",FALSE
GEOG,415,1,13658,COMMUNICATING IMPORTANT IDEAS,3,MWF,11:15 - 12:05,Carolina Hall,204,"WISE,ERIKA K",FALSE
GEOG,423,1,13716,SOCIAL GEOGRAPHY,3,TuTh,09:30 - 10:45,Greenlaw Hall,222,"SMITH,SARA H",FALSE
GEOG,429,1,13694,URBAN POLITICAL GEOGRAPHY,3,M,15:35 - 18:35,Carolina Hall,104,"MARTIN,NINA UM",FALSE
GEOG,435,1,10756,GLOBAL ENVIRONMENTAL JUSTICE,3,TuTh,09:30 - 10:45,Carolina Hall,204,"Allred,Shorna",FALSE
GEOG,437,1,11845,CLIMATE CHANGE VULNERABILITY,3,TuTh,12:30 - 13:45,Carolina Hall,204,"Gray,Clark L.",FALSE
GEOG,477,1,2572,INTRO REMOTE SENS ENV,3,TuTh,09:30 - 10:45,Carolina Hall,322,"MOODY,AARON",FALSE
GEOG,491,1,2505,INTRODUCTION TO GIS,3,MWF,11:15 - 12:05,Carolina Hall,220,Staff,FALSE
GEOG,491,601,11786,INTRODUCTION TO GIS Recitation 3 A (In Person On Campus Learners),3,M,13:25 - 14:15,Carolina Hall,322,Staff,FALSE
GEOG,493,2,2575,INTERNSHIP,3,TBA,TBA,TBA,TBA,Staff,FALSE
GEOG,493,3,2603,INTERNSHIP,3,TBA,TBA,TBA,TBA,Staff,FALSE
GEOG,541,1,13659,GIS IN PUBLIC HEALTH,3,TuTh,14:00 - 15:15,Carolina Hall,220,"Delamater,Paul Larry",FALSE
GEOG,543,1,14691,QUALITATIVE METHODS IN GEOG,3,TuTh,12:30 - 13:45,Carolina Hall,104,"SMITH,SARA H",FALSE
GEOG,567,1,2601,GEOSPATIAL DATA ANALYSIS GEE,3,MWF,10:10 - 11:00,Carolina Hall,220,Staff,FALSE
GEOG,591,1,11768,ADV GIS,3,MWF,12:20 - 13:10,Carolina Hall,322,"LIANG,JUN",FALSE
GEOG,592,1,2543,GISCI PROGRAMMING,3,MWF,14:30 - 15:20,Carolina Hall,322,"LIANG,JUN",FALSE
GEOG,702,1,2583,GEOG THOUGHT,3,M,15:35 - 18:35,TBA,TBA,"VALDIVIA,GABRIELA L",FALSE
GEOG,704,1,2506,COMMUNICATING GEOGRAPHY,3,M,15:35 - 18:35,Carolina Hall,204,"LENTZ,CHRISTIAN",FALSE
GEOG,802,1,14681,GIS RES/SEM,3,Tu,15:30 - 18:30,TBA,TBA,"Delamater,Paul Larry",FALSE
GEOG,804,1,10747,SOCIAL RES/SEM,3,Th,15:30 - 18:30 TERRITORY,TBA,TBA,"GOKARIKSEL,PERVIN B",FALSE
GEOG,900,16,2550,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"KONRAD,CHARLES E",FALSE
GEOG,900,18,2551,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"MOODY,AARON",FALSE
GEOG,900,23,2552,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"KIRSCH,SCOTT L",FALSE
GEOG,900,24,2553,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"SONG,CONGHE",FALSE
GEOG,900,25,14359,SPECIAL WORK,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOG,900,26,2554,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"PICKLES,JOHN",FALSE
GEOG,900,28,2555,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"GOKARIKSEL,PERVIN B",FALSE
GEOG,900,29,2556,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"EMCH,MICHAEL EDWARD",FALSE
GEOG,900,31,2557,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"MARTIN,NINA UM",FALSE
GEOG,900,32,2558,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"VALDIVIA,GABRIELA L",FALSE
GEOG,900,33,2559,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"SMITH,SARA H",FALSE
GEOG,900,34,2560,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"WISE,ERIKA K",FALSE
GEOG,900,35,2561,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"Gray,Clark L.",FALSE
GEOG,900,36,2562,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"HAVICE,ELIZABETH RUTH",FALSE
GEOG,900,39,2563,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"LENTZ,CHRISTIAN",FALSE
GEOG,900,41,2564,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"OLSON,ELIZABETH ANN",FALSE
GEOG,900,42,2565,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"RIVEROS-IREGUI,DIEGO",FALSE
GEOG,900,43,2577,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"Arce Nazario,Javier",FALSE
GEOG,900,44,2585,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"Delamater,Paul Larry",FALSE
GEOG,900,47,2592,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"Rivers,Cherie Nicole",FALSE
GEOG,900,48,2599,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"Purifoy,Danielle",FALSE
GEOG,900,49,11660,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"Delvecchia,Amanda Gay",FALSE
GEOG,900,50,11659,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"Taillie,Paul",FALSE
GEOG,900,51,13335,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"Matamoros Mercado,Ruth Herenia",FALSE
GEOG,900,52,13336,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"Allred,Shorna",FALSE
GEOG,993,16,2481,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"KONRAD,CHARLES E",FALSE
GEOG,993,18,2482,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"MOODY,AARON",FALSE
GEOG,993,23,2483,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"KIRSCH,SCOTT L",FALSE
GEOG,993,24,2484,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"SONG,CONGHE",FALSE
GEOG,993,26,2485,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"PICKLES,JOHN",FALSE
GEOG,993,28,2486,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"GOKARIKSEL,PERVIN B",FALSE
GEOG,993,29,2487,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"EMCH,MICHAEL EDWARD",FALSE
GEOG,993,31,2488,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"MARTIN,NINA UM",FALSE
GEOG,993,32,2489,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"VALDIVIA,GABRIELA L",FALSE
GEOG,993,33,2490,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"SMITH,SARA H",FALSE
GEOG,993,34,2509,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"WISE,ERIKA K",FALSE
GEOG,993,35,2519,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Gray,Clark L.",FALSE
GEOG,993,36,2520,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"HAVICE,ELIZABETH RUTH",FALSE
GEOG,993,39,2524,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"LENTZ,CHRISTIAN",FALSE
GEOG,993,41,2527,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"OLSON,ELIZABETH ANN",FALSE
GEOG,993,42,2566,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"RIVEROS-IREGUI,DIEGO",FALSE
GEOG,993,43,2578,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Arce Nazario,Javier",FALSE
GEOG,993,44,2586,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Delamater,Paul Larry",FALSE
GEOG,993,47,2597,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Rivers,Cherie Nicole",FALSE
GEOG,993,48,2598,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Purifoy,Danielle",FALSE
GEOG,993,49,11663,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Delvecchia,Amanda Gay",FALSE
GEOG,993,50,11664,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Taillie,Paul",FALSE
GEOG,993,51,13337,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Matamoros Mercado,Ruth Herenia",FALSE
GEOG,993,52,13338,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Allred,Shorna",FALSE
GEOG,994,16,2491,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"KONRAD,CHARLES E",FALSE
GEOG,994,18,2492,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"MOODY,AARON",FALSE
GEOG,994,23,2493,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"KIRSCH,SCOTT L",FALSE
GEOG,994,24,2494,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"SONG,CONGHE",FALSE
GEOG,994,26,2495,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"PICKLES,JOHN",FALSE
GEOG,994,28,2496,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"GOKARIKSEL,PERVIN B",FALSE
GEOG,994,29,2497,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"EMCH,MICHAEL EDWARD",FALSE
GEOG,994,31,2498,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"MARTIN,NINA UM",FALSE
GEOG,994,32,2499,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"VALDIVIA,GABRIELA L",FALSE
GEOG,994,33,2500,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"SMITH,SARA H",FALSE
GEOG,994,34,2510,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"WISE,ERIKA K",FALSE
GEOG,994,35,2521,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Gray,Clark L.",FALSE
GEOG,994,36,2522,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"HAVICE,ELIZABETH RUTH",FALSE
GEOG,994,39,2525,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"LENTZ,CHRISTIAN",FALSE
GEOG,994,41,2528,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"OLSON,ELIZABETH ANN",FALSE
GEOG,994,42,2567,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"RIVEROS-IREGUI,DIEGO",FALSE
GEOG,994,43,2579,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Arce Nazario,Javier",FALSE
GEOG,994,44,2587,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Delamater,Paul Larry",FALSE
GEOG,994,47,2594,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Rivers,Cherie Nicole",FALSE
GEOG,994,48,2593,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Purifoy,Danielle",FALSE
GEOG,994,49,11665,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Delvecchia,Amanda Gay",FALSE
GEOG,994,50,11666,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Taillie,Paul",FALSE
GEOG,994,51,13339,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Matamoros Mercado,Ruth Herenia",FALSE
GEOG,994,52,13340,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Allred,Shorna",FALSE
GEOL,900,27,6818,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,900,37,6819,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,900,38,6820,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,900,41,6821,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,900,42,6822,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,900,44,6823,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,900,45,7665,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,900,47,9819,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,900,48,9820,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,900,50,9985,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,900,51,9986,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,993,27,3860,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,993,37,3861,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,993,38,9990,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,993,41,3862,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,993,42,6477,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,993,44,6478,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
