Subject,Catalog Number,Section,Class Number,Title,Units,Days,Time,Building,Room Number,Instructor,Missing Attributes
PSYC,395,243,4035,INDEPENDENT RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,395,244,4879,INDEPENDENT RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,395,245,3280,INDEPENDENT RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,395,246,3577,INDEPENDENT RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,395,247,3611,INDEPENDENT RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,395,248,4031,INDEPENDENT RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,395,249,2784,INDEPENDENT RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,395,250,2803,INDEPENDENT RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,395,251,2817,INDEPENDENT RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,395,252,2818,INDEPENDENT RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,395,253,4419,INDEPENDENT RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,395,254,3279,INDEPENDENT RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,395,256,5231,INDEPENDENT RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,395,257,9984,INDEPENDENT RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,395,263,3558,INDEPENDENT RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,395,264,12919,INDEPENDENT RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,395,265,4014,INDEPENDENT RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,395,266,4045,INDEPENDENT RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,395,267,4004,INDEPENDENT RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,395,268,3887,INDEPENDENT RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,395,269,4880,INDEPENDENT RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,395,271,4881,INDEPENDENT RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,395,272,4882,INDEPENDENT RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,395,273,5261,INDEPENDENT RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,395,299,5262,INDEPENDENT RESEARCH,1,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,490,1,10432,CURRENT PSYC TOPICS,3,TuTh,15:30 - 16:45,Global Center,3024,"Safa Pernett,Maria Dalal",FALSE
PSYC,490,2,12219,CURRENT PSYC TOPICS,3,TuTh,15:30 - 16:45,Dey Hall,202,"Rucker,Julian Michael",FALSE
PSYC,490,3,14289,CURRENT PSYC TOPICS,3,TuTh,14:00 - 15:15,Hanes Hall,112,"Maheux,Anne Julia",FALSE
PSYC,490,4,14290,CURRENT PSYC TOPICS,3,TuTh,12:30 - 13:45,Greenlaw,301,"Rodebaugh III,Thomas Levi",FALSE
PSYC,490,5,15029,CURRENT PSYC TOPICS,3,TuTh,15:30 - 16:45,Hanes Hall,112,"Rodebaugh III,Thomas Levi",FALSE
PSYC,493,1,3771,INTERNSHIP IN PSYCHOLOGY,3,W,14:30 - 15:20,Davie,101,"BUZINSKI,STEVEN G.",FALSE
PSYC,504,1,14293,HEALTH PSYCHOLOGY,3,TuTh,11:00 - 12:15,Davie,301,"GIL,KAREN M",FALSE
PSYC,504,2,14294,HEALTH PSYCHOLOGY,3,TuTh,12:30 - 13:45,Davie,301,"GIL,KAREN M",FALSE
PSYC,505,1,14295,SPORTS AND PERFORMANCE PSYC,3,MWF,14:30 - 15:20,Global Center,3024,"GRIFFIN,DESIREE A",FALSE
PSYC,534,1,14299,COMPUTATIONAL STATISTICS,3,TuTh,14:00 - 15:15,Phillips,328,"GATES,KATHLEEN MARIE",FALSE
PSYC,535,1,14300,PROGRAMMING FOR PSYC,3,TuTh,09:30 - 10:45,Davie,301,"Parikh,Natasha A",FALSE
PSYC,559,1,12221,APPLIED MACHINE LEARNING,3,TuTh,12:30 - 13:45,Gardner,1,"Gonzalez,Oscar",FALSE
PSYC,570,1,10587,SELF-REGULATION,3,MWF,11:15 - 12:05,Peabody,2066,"BUZINSKI,STEVEN G.",FALSE
PSYC,570,2,12222,SELF-REGULATION,3,TuTh,15:30 - 16:45,Davie,301,"SHEERAN,PASCHAL J.",FALSE
PSYC,601,1,4599,PSYCHOLOGY AND LAW,3,TuTh,09:30 - 10:45,Gardner,1,"Mulligan,Neil W.",FALSE
PSYC,702,1,14314,BRAIN & BEHAVIOR II,3,W,10:10 - 12:40,Davie,101,"Christoffel,Daniel Joseph",FALSE
PSYC,721,1,3397,RES SEM IN ADDICTION II,3,TuTh,12:30 - 13:45,TBA,TBA,"Reissner,Kathryn J.",FALSE
PSYC,742,1,14315,ATTENTION,3,W,11:45 - 14:15,TBA,TBA,"HOPFINGER,JOSEPH B",FALSE
PSYC,751,1,4719,COGNITIVE PSYCH RES SEM,3,Th,11:15 - 13:45,TBA,TBA,"GORDON,PETER C",FALSE
PSYC,763,1,14316,DEV PSYC: ETHICS & PROF ISSUES,3,TBA,TBA,TBA,TBA,"Cooper,Shauna M",FALSE
PSYC,768,1,12223,SEM DEVELPMNTL PSYC,3,W,14:00 - 16:30,TBA,TBA,"Safa Pernett,Maria Dalal",FALSE
PSYC,793,1,1640,COLLEGE TEACHING,1,Tu,12:30 - 13:45,Davie,101,"Loeb,Jeannie H",FALSE
PSYC,806,1,5067,CLIN RESEARCH METH,3,Tu,09:00 - 11:30,TBA,TBA,"DAUGHTERS,STACEY BROOKE",FALSE
PSYC,807,1,5834,CLINICAL RSRCH SEMINAR,1,TBA,TBA,TBA,TBA,"Kirby,Jennifer S.",FALSE
PSYC,811,1,1641,ADULT PRACTICUM,3,M,09:00 - 11:30,TBA,TBA,"ABRAMOWITZ,JONATHAN STUART",FALSE
PSYC,812,1,1642,CHILD/ADOLESCENT PRAC,3,M,09:00 - 11:30,TBA,TBA,"YOUNGSTROM,JENNIFER K",FALSE
PSYC,815,1,3143,ETHICS AND PRACTICE,3,W,09:00 - 11:30,TBA,TBA,"JONES,DEBORAH J",FALSE
PSYC,817,1,1643,ADVANCED ADULT PRACTICUM,3,TBA,TBA,TBA,TBA,"Baucom,Donald H.",FALSE
PSYC,825,1,5898,ADV CLINICAL PRAC Clinical 1 - 3 A (In Person On Campus Learners),1,TBA,TBA,TBA,TBA,"DAUGHTERS,STACEY BROOKE",FALSE
PSYC,829,1,9720,CLINICAL ASSESSMENT,3,Th,14:00 - 16:45,TBA,TBA,"Sheridan,Margaret Ann",FALSE
PSYC,831,1,1645,STAT METH PSYC II,4,TuTh,14:00 - 15:15,Dey Hall,303A,"CURRAN,PATRICK J",FALSE
PSYC,831,601,1734,STAT METH PSYC II Recitation 4 A (In Person On Campus Learners),3,TBA,TBA,TBA,TBA,"CURRAN,PATRICK J",FALSE
PSYC,838,1,14322,CATEGORICAL REGRESSION MODELS,3,MW,14:00 - 15:15,TBA,TBA,"BOLLEN,KENNETH A",FALSE
PSYC,860,1,2914,RES SEM SOCIAL,3,M,11:30 - 14:30,Wilson,128,"Rucker,Julian Michael",FALSE
PSYC,869,1,10435,ADV SOCIAL COGNITION,3,Tu,11:30 - 14:00,TBA,TBA,"PAYNE,BRIAN K",FALSE
PSYC,876,1,14323,SOCIAL AFFECTIVE NEUROSCIENCE,3,W,09:00 - 11:30,TBA,TBA,"LINDQUIST,KRISTEN ANN",FALSE
PSYC,899,1,14841,HISTORY & SYSTEMS OF PSYCH,3,TBA,TBA,TBA,TBA,"ABRAMOWITZ,JONATHAN STUART",FALSE
PSYC,991,17,3488,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"Christoffel,Daniel Joseph",FALSE
PSYC,991,28,3277,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"Rodebaugh III,Thomas Levi",FALSE
PSYC,991,142,3281,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"Safa Pernett,Maria Dalal",FALSE
PSYC,991,153,3511,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"Rucker,Julian Michael",FALSE
PSYC,991,155,2956,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"LYSLE,DONALD T",FALSE
PSYC,991,157,3232,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,991,170,5501,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"Burchinal,Margaret R.",FALSE
PSYC,991,180,3617,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"GORDON,PETER C",FALSE
PSYC,991,187,5158,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"CARELLI,REGINA M",FALSE
PSYC,991,195,12798,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"CURRAN,PATRICK J",FALSE
PSYC,991,198,3506,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"HOPFINGER,JOSEPH B",FALSE
PSYC,991,199,3266,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"CHEATHAM,CAROL LYNNE",FALSE
PSYC,991,203,4029,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"THIELE,TODD E",FALSE
PSYC,991,206,2947,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"SNIDER,WILLIAM D",FALSE
PSYC,991,211,3492,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"Mulligan,Neil W.",FALSE
PSYC,991,221,3966,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"ARNOLD,JENNIFER E",FALSE
PSYC,991,224,5302,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"Bauer,Daniel J.",FALSE
PSYC,991,226,5169,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"PAYNE,BRIAN K",FALSE
PSYC,991,229,2698,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"FREDRICKSON,BARBARA L",FALSE
PSYC,991,232,2949,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"GIOVANELLO,KELLY S",FALSE
PSYC,991,234,5860,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"BOETTIGER COONEY,CHARLOTTE A",FALSE
PSYC,991,235,3942,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"GRAY,KURT JAMES",FALSE
PSYC,991,236,2805,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"KLINGER,LAURA M",FALSE
PSYC,991,240,3525,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"LINDQUIST,KRISTEN ANN",FALSE
PSYC,991,241,5484,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"PROPPER,CATHI B",FALSE
PSYC,991,243,3527,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"ALGOE,SARA BETH",FALSE
PSYC,991,246,3263,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"Robertson,Sabrina Elizabeth",FALSE
PSYC,991,250,2953,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"Estle,Sara",FALSE
PSYC,991,256,5188,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"Cohen,Jessica Rachel",FALSE
PSYC,991,257,4819,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"Telzer,Eva Haimo",FALSE
PSYC,991,266,3990,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"Reissner,Kathryn J.",FALSE
PSYC,991,267,5167,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"SHEERAN,PASCHAL J.",FALSE
PSYC,991,269,5166,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"Fitting,Sylvia",FALSE
PSYC,991,272,5482,ADVANCED RESEARCH,3,TBA,TBA,TBA,TBA,"Cooper,Shauna M",FALSE
PSYC,993,9,12734,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Hendershot,Christian Sullivan",FALSE
PSYC,993,17,3964,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Christoffel,Daniel Joseph",FALSE
PSYC,993,28,4102,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Rodebaugh III,Thomas Levi",FALSE
PSYC,993,104,1647,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Baucom,Donald H.",FALSE
PSYC,993,118,3547,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,993,142,3541,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Safa Pernett,Maria Dalal",FALSE
PSYC,993,153,5848,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Rucker,Julian Michael",FALSE
PSYC,993,155,3057,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"LYSLE,DONALD T",FALSE
PSYC,993,157,1648,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,993,170,5176,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Burchinal,Margaret R.",FALSE
PSYC,993,180,4103,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"GORDON,PETER C",FALSE
PSYC,993,187,1649,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"CARELLI,REGINA M",FALSE
PSYC,993,188,3239,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"HUSSONG,ANDREA M",FALSE
PSYC,993,192,2941,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,993,195,1650,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"CURRAN,PATRICK J",FALSE
PSYC,993,196,1651,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Maheux,Anne Julia",FALSE
PSYC,993,198,1652,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"HOPFINGER,JOSEPH B",FALSE
PSYC,993,199,3940,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"CHEATHAM,CAROL LYNNE",FALSE
PSYC,993,203,3287,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"THIELE,TODD E",FALSE
PSYC,993,204,9924,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Gonzalez,Oscar",FALSE
PSYC,993,206,3522,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"SNIDER,WILLIAM D",FALSE
PSYC,993,211,3028,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Mulligan,Neil W.",FALSE
PSYC,993,221,2945,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"ARNOLD,JENNIFER E",FALSE
PSYC,993,222,1657,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"PRINSTEIN,MITCHELL J",FALSE
PSYC,993,223,3070,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"JONES,DEBORAH J",FALSE
PSYC,993,224,2934,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Bauer,Daniel J.",FALSE
PSYC,993,225,3233,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,993,226,3507,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"PAYNE,BRIAN K",FALSE
PSYC,993,228,5498,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,993,229,3025,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"FREDRICKSON,BARBARA L",FALSE
PSYC,993,230,3460,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,993,231,1658,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"ABRAMOWITZ,JONATHAN STUART",FALSE
PSYC,993,232,3240,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"GIOVANELLO,KELLY S",FALSE
PSYC,993,234,3482,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"BOETTIGER COONEY,CHARLOTTE A",FALSE
PSYC,993,235,3016,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"GRAY,KURT JAMES",FALSE
PSYC,993,236,3218,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"KLINGER,LAURA M",FALSE
PSYC,993,237,1659,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,993,239,1660,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"BARDONE-CONE,ANNA MARIE",FALSE
PSYC,993,240,3992,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"LINDQUIST,KRISTEN ANN",FALSE
PSYC,993,241,5846,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"PROPPER,CATHI B",FALSE
PSYC,993,243,3924,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"ALGOE,SARA BETH",FALSE
PSYC,993,245,3618,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,993,246,3546,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,993,247,3489,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"DICHTER,GABRIEL S",FALSE
PSYC,993,249,3216,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,993,256,5497,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Cohen,Jessica Rachel",FALSE
PSYC,993,257,5178,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Telzer,Eva Haimo",FALSE
PSYC,993,263,3498,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"DAUGHTERS,STACEY BROOKE",FALSE
PSYC,993,264,3997,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,993,265,4894,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"GATES,KATHLEEN MARIE",FALSE
PSYC,993,266,3991,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Reissner,Kathryn J.",FALSE
PSYC,993,267,5168,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"SHEERAN,PASCHAL J.",FALSE
PSYC,993,269,4804,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Fitting,Sylvia",FALSE
PSYC,993,270,4309,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"BOLLEN,KENNETH A",FALSE
PSYC,993,271,4461,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Sheridan,Margaret Ann",FALSE
PSYC,993,272,5845,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Cooper,Shauna M",FALSE
PSYC,993,273,5311,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Muscatell,Keely Ann",FALSE
PSYC,993,993,5850,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,994,9,10918,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Hendershot,Christian Sullivan",FALSE
PSYC,994,17,3033,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Christoffel,Daniel Joseph",FALSE
PSYC,994,28,1666,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Rodebaugh III,Thomas Levi",FALSE
PSYC,994,104,1667,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Baucom,Donald H.",FALSE
PSYC,994,142,1668,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Safa Pernett,Maria Dalal",FALSE
PSYC,994,144,1669,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"PANTER,ABIGAIL T",FALSE
PSYC,994,153,3219,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Rucker,Julian Michael",FALSE
PSYC,994,155,3486,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"LYSLE,DONALD T",FALSE
PSYC,994,157,3469,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,994,170,2944,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Burchinal,Margaret R.",FALSE
PSYC,994,180,3866,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"GORDON,PETER C",FALSE
PSYC,994,187,2976,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"CARELLI,REGINA M",FALSE
PSYC,994,188,1670,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"HUSSONG,ANDREA M",FALSE
PSYC,994,192,1671,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,994,195,3012,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"CURRAN,PATRICK J",FALSE
PSYC,994,196,1672,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Maheux,Anne Julia",FALSE
PSYC,994,198,3508,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"HOPFINGER,JOSEPH B",FALSE
PSYC,994,199,3481,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"CHEATHAM,CAROL LYNNE",FALSE
PSYC,994,203,1673,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"THIELE,TODD E",FALSE
PSYC,994,206,1674,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,994,211,3221,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Mulligan,Neil W.",FALSE
PSYC,994,221,1675,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"ARNOLD,JENNIFER E",FALSE
PSYC,994,222,1676,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,994,223,1677,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"JONES,DEBORAH J",FALSE
PSYC,994,224,1678,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Bauer,Daniel J.",FALSE
PSYC,994,225,3021,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,994,226,1679,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"PAYNE,BRIAN K",FALSE
PSYC,994,227,1680,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,994,228,9967,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,994,229,1681,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"FREDRICKSON,BARBARA L",FALSE
PSYC,994,230,1682,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,994,231,1683,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"ABRAMOWITZ,JONATHAN STUART",FALSE
PSYC,994,232,4356,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"GIOVANELLO,KELLY S",FALSE
PSYC,994,234,3941,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"BOETTIGER COONEY,CHARLOTTE A",FALSE
PSYC,994,235,3930,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"GRAY,KURT JAMES",FALSE
PSYC,994,236,4310,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"KLINGER,LAURA M",FALSE
PSYC,994,237,3020,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
PSYC,994,239,1684,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"BARDONE-CONE,ANNA MARIE",FALSE
PSYC,994,240,4782,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"LINDQUIST,KRISTEN ANN",FALSE
PSYC,994,241,5847,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"PROPPER,CATHI B",FALSE
PSYC,994,242,12874,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Hallquist,Michael Nelson",FALSE
PSYC,994,243,3923,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"ALGOE,SARA BETH",FALSE
PSYC,994,247,2984,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"DICHTER,GABRIEL S",FALSE
PSYC,994,256,5861,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Cohen,Jessica Rachel",FALSE
PSYC,994,257,5214,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Telzer,Eva Haimo",FALSE
PSYC,994,263,5187,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"DAUGHTERS,STACEY BROOKE",FALSE
PSYC,994,265,3931,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"GATES,KATHLEEN MARIE",FALSE
PSYC,994,266,4402,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Reissner,Kathryn J.",FALSE
PSYC,994,267,3989,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"SHEERAN,PASCHAL J.",FALSE
PSYC,994,269,5487,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Fitting,Sylvia",FALSE
PSYC,994,270,5152,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"BOLLEN,KENNETH A",FALSE
PSYC,994,271,5485,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Sheridan,Margaret Ann",FALSE
PSYC,994,272,5976,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Cooper,Shauna M",FALSE
PSYC,994,273,12892,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Muscatell,Keely Ann",FALSE
PWAD,69,1,14364,FYS: WARS AND VETERANS,3,TuTh,14:00 - 15:15,Hanes Art Center,215,"Yaghoobi,Claudia",FALSE
PWAD,101,1,5829,MAKING PUBLIC POLICY,3,MW,14:30 - 15:20,Chapman Hall,201,"GOLDSMITH,WILLIAM D",FALSE
PWAD,101,602,10691,MAKING PUBLIC POLICY Recitation 3 A (In Person On Campus Learners),3,F,10:10 - 11:00,Phillips,385,Staff,FALSE
